1993 1 1 0 0 0 0 0 1.15081720422539 8.15443901649173 46.3613249082787
1993 1 1 3 0 0 0 0 0.691576919324266 6.4011867823045 37.3551327547668
1993 1 1 6 0 0 0 0 0.662241609797371 6.39968391648325 39.6963543581692
1993 1 1 9 0 0 0 0 0.650204421556424 6.52867519231819 41.8010893196182
1993 1 1 12 0 0 0 0 0.646823987843444 6.70884098013926 43.448877278495
1993 1 1 15 0 0 0 0 0.660552457428808 6.94961537030481 44.5259699478789
1993 1 1 18 0 0 0 0 0.699924578068607 7.21258164556921 46.0894277210863
1993 1 1 21 0 0 0 0 0.762837290823095 7.53810402226106 47.3214327237722
1993 1 2 0 0 0 0 0 0.825755653455239 7.77061076232262 48.080028602773
1993 1 2 3 0 0 0 0 0.83805466546359 7.90143331778403 48.994351174258
1993 1 2 6 0 0 0 0 0.838128684054367 7.93058417189487 49.2149798281921
1993 1 2 9 0 0 0 0 0.838882340174623 7.92796624486928 48.9460839574031
1993 1 2 12 0 0 0 0 0.851253139229249 8.00458710261095 49.3932219953244
1993 1 2 15 0 0 0 0 0.914038916670068 8.27622060204078 49.2884834733918
1993 1 2 18 0 0 0 0 0.957547198047308 8.7552068865298 48.6924236739051
1993 1 2 21 0 0 0 0 1.08969266624034 9.22606134337162 47.6824753724818
1993 1 3 0 0 0 0 0 1.13626672730785 9.2961135671144 47.0440919747834
1993 1 3 3 0 0 0 0 1.14926153854539 9.26227460774722 47.3603456738048
1993 1 3 6 0 0 0 0 1.13842852198664 9.20735008210874 47.7178068045755
1993 1 3 9 0 0 0 0 1.10193750436445 9.1845813781107 49.21541344275
1993 1 3 12 0 0 0 0 1.08955924596851 9.17646170774853 50.2813811622569
1993 1 3 15 0 0 0 0 1.08715585237207 9.19182767936248 51.5516259903264
1993 1 3 18 0 0 0 0 1.0969068864528 9.19109757693795 52.0991173316786
1993 1 3 21 0 0 0 0 1.13089916414145 9.13663226608307 52.6121374879109
1993 1 4 0 0 0 0 0 1.13024647256197 9.09833550184789 53.8119725186084
1993 1 4 3 0 0 0 0 1.14153648398904 9.03705632239163 54.3924337156605
1993 1 4 6 0 0 0 0 1.16507146524258 8.98495701116467 54.4178640982495
1993 1 4 9 0 0 0 0 1.18530966908952 8.98241601796498 55.0307197324127
1993 1 4 12 0 0 0 0 1.20465837819201 9.0013076189708 55.7223142659515
1993 1 4 15 0 0 0 0 1.21236803926564 9.04228621013584 56.4240241530685
1993 1 4 18 0 0 0 0 1.20943796901652 9.05251444195219 57.0614297608233
1993 1 4 21 0 0 0 0 1.20805049631792 9.01998840398831 57.6185718862587
1993 1 5 0 0 0 0 0 1.21934505904489 8.97163324631093 57.9612845666285
1993 1 5 3 0 0 0 0 1.25771243749874 9.05598810546829 57.9735240291603
1993 1 5 6 0 0 0 0 1.38599296938423 9.50521790363083 58.1720390256105
